_rank,img,psnr,ssim,_score,mode,lpips,enl,epi
85,NH49E005011.tif_4_9_1_1.png,21.80626438875852,0.406869669084875,1.454302054210604,DDPM,0.5002427101135254,2.2980057785461114,0.2401770079400311
86,NH49E004011.tif_1_14_1_0.png,20.616180917478072,0.4612253232129274,1.451398589155214,DDPM,0.4784203171730041,1.6747766539602398,0.2507906786560032
87,NH49E005011.tif_4_9_0_1.png,20.703335023487597,0.4569214389553038,1.4493653819819365,DDPM,0.4728969931602478,1.5662805445769188,0.2602370551416139
88,NH49E005011.tif_4_10_0_0.png,20.70253056938311,0.4566892938928842,1.4474951214546965,DDPM,0.4726087749004364,1.5664346761729069,0.2600207817599606
89,NH49E005011.tif_5_1_1_0.png,21.27766720020353,0.4299333178377227,1.4455124709036757,DDPM,0.4758499264717102,2.0807989598646035,0.2533887551896397
90,NH49E005011.tif_5_10_0_0.png,21.78499559823305,0.4061160280304068,1.4422639617120319,DDPM,0.497261643409729,2.324062468804168,0.2418976669080275
91,NH49E005011.tif_5_0_1_1.png,21.26782079812111,0.4294324010166635,1.4388831671490168,DDPM,0.4757893085479736,2.094786652192554,0.2538880375231629
92,NH49E004013.tif_0_11_1_0.png,20.33859922058482,0.4696342708330432,1.4210574289390945,DDPM,0.4889044761657715,1.5354668830287466,0.2563976204241436
93,NH49E004011.tif_7_13_1_1.png,19.27643701543459,0.5177658103446009,1.4158155608684413,DDPM,0.4654800295829773,1.1503161973794456,0.2813000195158481
94,NH49E003014.tif_8_6_0_0.png,20.472538925544555,0.4611113367702888,1.4046709074969412,DDPM,0.4515087604522705,1.2245342208217502,0.279454934081359
95,NH49E004011.tif_5_9_1_0.png,20.705890040388205,0.4501153022486651,1.4028917196991288,DDPM,0.4895488023757934,1.4110645065754006,0.2664210797341839
96,NH49E004011.tif_6_9_0_0.png,20.705667195898958,0.4498371000192472,1.4008874370382396,DDPM,0.4939376711845398,1.4372090730730065,0.2642791168678596
97,NH49E004011.tif_0_3_0_1.png,21.52253436095855,0.4120044453069776,1.3992449411123002,DDPM,0.5406123995780945,1.974287144228057,0.2583529889645092
98,NH49E004011.tif_2_5_0_0.png,21.18657152035199,0.4270191831652922,1.3961325922298728,DDPM,0.5248087048530579,1.7222804781649783,0.2299191812140586
99,NH49E003014.tif_6_13_0_0.png,22.272811238068783,0.376229027420314,1.3906015457322762,DDPM,0.5296185612678528,2.2966080402914875,0.2247307028512353
100,NH49E004011.tif_9_3_0_0.png,20.854030731835348,0.4407066817756637,1.3848926010849583,DDPM,0.5206075310707092,1.3901350800544667,0.2650306627397154
